index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
259500,18.75,1.3,1.3,0.5,7.588075880758806,1.4,1.4,0.396011396011396,21.42857142857143,1.3,1.3,0.5,7.447845497029359,1.486155304361194,1.483214078636277,0.14065780520513252,27.272727272727273,1.0,1.0,0.5,13.865546218487395,0.5999999999999999,0.5,0.1428571428571429,walking
259800,15.0,1.6,1.6,0.5,11.898095070112003,2.1,2.7,0.39795918367346933,21.42857142857143,1.4,1.3,0.5,7.362704474689572,1.824321205881072,1.9477599407007886,0.14426824863502072,25.0,1.1,1.1,0.5,13.333333333333336,0.7,0.7,0.15268065268065262,walking
260100,13.333333333333332,1.6,1.7,0.5,13.282247765006385,2.8,2.9,0.3996212121212121,21.42857142857143,1.4,1.3,0.5,7.375161249969736,2.02513191850506,2.1875258287634876,0.14589300957203707,25.0,1.1,1.1,0.5,13.333333333333336,0.7,0.7,0.15587044534412958,walking
260400,13.043478260869563,1.6,1.7,0.5,13.793103448275861,2.8,2.9999999999999996,0.40178571428571425,21.42857142857143,1.4,1.3,0.5,7.3721763335661175,1.815823534745334,1.9470826564772161,0.14419424606509315,24.999999999999996,1.1,1.1,0.5,13.333333333333336,0.7,0.7,0.15587044534412958,walking
260700,11.764705882352938,1.6,1.8,0.5,17.016806722689076,3.6,4.6,0.38910394443249,21.42857142857143,1.4,1.3,0.5,7.370168503205169,1.7828269631278295,1.8439333708079584,0.14405660035301157,24.0,1.1,1.1,0.5,11.578947368421051,0.7,0.6,0.1578947368421053,walking
261000,12.765957446808512,1.6,1.7,0.5,13.793103448275861,2.9,3.1,0.40001306165099265,21.42857142857143,1.4,1.3,0.5,7.397463277375732,2.0548331481491795,2.2047818391651757,0.14642207958445053,22.22222222222222,1.2,1.2,0.5,9.82142857142857,0.7999999999999999,0.7999999999999999,0.17444219066937122,walking
261300,14.634146341463415,1.6,1.6,0.5,11.99400299850075,2.2,2.7,0.39849624060150374,22.22222222222222,1.3,1.3,0.5,7.665863196661756,1.3470732749662493,1.3248185779457076,0.13982314279195418,22.22222222222222,1.2,1.2,0.5,10.389610389610386,0.7999999999999999,0.7999999999999999,0.1791443850267379,walking
261600,16.666666666666668,1.5,1.5,0.5,10.51948051948052,1.7000000000000002,1.7999999999999998,0.39381239881273605,22.22222222222222,1.3,1.3,0.5,8.381689836505982,1.1526302777602353,1.018116767718349,0.13763291161202829,26.086956521739133,1.1,1.1,0.5,12.643678160919546,0.7,0.5999999999999999,0.14835164835164832,walking
261900,18.75,1.3,1.3,0.5,7.588075880758808,1.4,1.2999999999999998,0.3923076923076923,22.22222222222222,1.3,1.3,0.5,9.030695904383284,1.0054514500489784,0.94312412781134,0.13451341597437957,30.0,1.0,1.0,0.5,15.277777777777779,0.6000000000000001,0.6000000000000001,0.1428571428571429,walking
262200,15.384615384615387,1.5,1.6,0.5,12.05357142857143,1.9,2.5,0.3979514673382965,22.22222222222222,1.3,1.3,0.5,8.617554896412685,1.1198107665253345,0.9920362549751189,0.13661699536589045,24.999999999999996,1.1,1.1,0.5,13.333333333333336,0.7,0.7,0.15587044534412958,walking
