index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot
3000,42.85714285714286,0.6,0.6,0.5,16.666666666666664,0.20000000000000007,0.20000000000000007,0.12138888888888882,17.142857142857142,1.7,1.6,0.5159722222222223,4.891823144094285,0.762150652281714,0.9276820896222696,0.1858335263500801,18.75,1.7,1.5,0.5347222222222222,8.514170040485828,1.3,1.2,0.39862891737891737
3300,46.153846153846146,0.6,0.6,0.5,19.25133689839572,0.20000000000000007,0.30000000000000004,0.11553030303030298,17.142857142857142,1.65,1.6,0.5162306201550387,5.066194451019621,0.8169600274219895,0.9269372563615219,0.1869678491304129,19.35483870967742,1.6,1.5,0.5263888888888889,8.783783783783786,1.3,1.2,0.3948160535117056
3600,42.85714285714286,0.7,0.7,0.5,20.0,0.30000000000000004,0.2250000000000001,0.11916666666666664,16.00284495021337,1.7,1.7,0.5,5.142868289301917,1.120139071036065,1.1661707666153103,0.19770626571058758,18.181818181818183,1.7,1.5,0.525,8.615384615384613,1.3,1.2,0.3960113960113959
3900,16.216216216216214,1.9,1.7,0.5588235294117647,6.956521739130434,1.5500000000000003,1.65,0.3567103109656301,15.384615384615383,1.9,1.9,0.5113695090439276,5.33086222870703,1.682853414304136,1.4559041171195355,0.19899261174524377,19.35483870967742,1.6,1.5,0.53125,9.210526315789474,1.2,0.9999999999999999,0.3901515151515151
4200,17.142857142857142,1.8,1.6,0.5254237288135593,8.585858585858585,1.5,1.5,0.3623188405797102,15.384615384615383,1.9,1.9,0.5116279069767441,5.281539148803025,1.6344910561867925,1.429823619708427,0.20124330002996815,19.35483870967742,1.6,1.5,0.5319148936170213,8.783783783783786,1.15,1.0999999999999999,0.3843652591664256
4500,17.647058823529413,1.7,1.5,0.5405405405405405,8.210526315789474,1.4,1.3,0.3666666666666666,17.142857142857142,1.6,1.6,0.5113695090439276,5.293918186433932,0.9784369817111891,0.9400159610306138,0.19545848918752276,18.75,1.6,1.6,0.5135135135135135,8.997155049786631,1.2,1.1,0.3901515151515151
4800,19.67741935483871,1.6,1.4,0.5395010395010394,8.333333333333332,1.2000000000000002,1.0,0.38489361702127656,17.647058823529413,1.5,1.6,0.4948979591836734,5.2037800412699315,0.8974380913177626,0.8928276202571809,0.1918978334314941,18.75,1.5,1.6,0.48717948717948717,9.210526315789474,1.2,1.1,0.37364756561811263
5100,20.0,1.6,1.4,0.5357142857142857,8.333333333333332,1.2000000000000002,1.0,0.38095238095238093,17.647058823529413,1.5,1.6,0.48957881024750327,5.248996086183776,0.898910253695587,0.8906962732819768,0.18932946170156179,19.354838709677423,1.5,1.6,0.4935897435897436,9.103840682788054,1.2,1.1,0.3685688405797103
5400,20.0,1.6,1.4,0.53125,9.420289855072465,1.15,1.0,0.38095238095238093,28.571428571428577,0.9,0.9,0.5,12.734357732536214,0.664793609451478,0.6077385933337868,0.15109694759697273,19.35483870967742,1.6,1.6,0.5,9.412955465587043,1.2,1.1,0.3672208013640239
5700,20.0,1.6,1.4,0.5370879120879121,9.148550724637683,1.2000000000000002,1.0,0.38523809523809527,30.0,0.9,0.9,0.5,12.806433478254743,0.6091402878558461,0.6065886904544135,0.14872346234406808,19.35483870967742,1.6,1.5,0.503968253968254,8.783783783783786,1.2,1.1,0.3774703557312252
6000,20.0,1.6,1.4,0.5333333333333333,9.102036819428125,1.2000000000000002,1.0,0.38095238095238093,30.0,0.9,0.9,0.5,12.71540086296223,0.6193272911525001,0.6001383800142057,0.1486307422523613,19.35483870967742,1.6,1.5,0.509090909090909,8.783783783783786,1.2,0.9999999999999999,0.3774703557312252
6300,20.0,1.6,1.4,0.5357142857142857,8.783783783783786,1.2000000000000002,1.0999999999999999,0.375,17.64705882352941,1.6,1.6,0.5,5.256622645618386,0.8713815707968574,0.9463767040557272,0.18736429526110354,19.35483870967742,1.55,1.55,0.5085137085137085,9.210526315789474,1.3,1.1,0.3761067193675889
6600,19.35483870967742,1.6,1.4,0.53125,8.783783783783786,1.2000000000000002,1.0999999999999999,0.36227344365642233,27.272727272727273,1.0,1.0,0.5,12.739298558693308,0.6938727902698727,0.7002438473686773,0.15344661606018375,18.181818181818183,1.6,1.6,0.5116883116883117,9.615384615384613,1.3000000000000003,1.125,0.37503529079616027
6900,19.35483870967742,1.6,1.4,0.53125,8.783783783783786,1.2000000000000002,1.0999999999999999,0.3556490384615384,27.272727272727273,1.0,1.0,0.5,12.721826629867351,0.6945859626144629,0.7076895399546985,0.15357719209528334,18.181818181818183,1.6,1.6,0.5085137085137085,9.274390243902438,1.3000000000000003,1.2000000000000002,0.3725126216494502
