fB_median_Thorax,fBmedian_Abdomen,fB_median_Tot
24,24,20.68965517
24,24,20.68965517
24,24,20.68965517
23.07692308,23.07692308,20.68965517
23.07692308,23.07692308,20.68965517
10.16949153,10,10.71428571
10.16949153,10,10.52631579
10.16949153,10,10.34482759
23.07692308,24,20
23.07692308,24,20
10.34482759,10.16949153,10.16949153
10.16949153,9.375,10.16949153
10,9.230769231,10.71428571
10.16949153,10,10.71428571
24,24,20.68965517
10.16949153,10,10.34482759
10.16949153,10,10.34482759
9.677419355,9.230769231,9.836065574
9.677419355,9.090909091,10.16949153
10,9.230769231,10.71428571
10.34482759,10,10.71428571
24,23.07692308,20.68965517
24,23.07692308,20.68965517
9.677419355,10,8.823529412
9.677419355,9.677419355,9.230769231
9.677419355,8,10.16949153
10,8.571428571,10.16949153
10,8.571428571,10.16949153
24,24,20
23.07692308,23.07692308,20.68965517
23.07692308,23.07692308,20
23.07692308,23.07692308,20.68965517
10.16949153,10,10.71428571
10.16949153,9.836065574,10.71428571
24,23.07692308,20.68965517
23.07692308,23.07692308,20.68965517
10.16949153,10.16949153,10
23.07692308,23.07692308,20.68965517
23.07692308,24,20.68965517
22.22222222,23.07692308,20
22.22222222,23.07692308,20
23.07692308,23.07692308,20
23.07692308,24,20
24,23.07692308,20
23.07692308,24,20
24,23.07692308,20.68965517
24,23.07692308,20.68965517
24,23.07692308,20.68965517
24,23.07692308,20
9.836065574,9.677419355,10
9.677419355,9.523809524,10.71428571
9.836065574,9.523809524,10.71428571
10.16949153,9.836065574,9.523809524
10.16949153,10,9.523809524
24,23.07692308,20
23.07692308,23.07692308,20
23.07692308,23.07692308,20
23.07692308,23.07692308,20
24,23.07692308,20.68965517
24,23.07692308,20.68965517
10.34482759,10,10.71428571
2.34375,2.586206897,2.062464562
2.123900459,2.564289889,2.105289077
2.43902439,2.654867257,2.142857143
9.836065574,3.550295858,4.6875
9.836065574,3.987811341,5.825242718
10.16949153,8.571428571,9.090909091
10.16949153,7.058823529,7.228915663
10.16949153,6.976744186,7.058823529
10.16949153,6.818181818,7.058823529
10.34482759,6.818181818,7.5
10.34482759,7.228915663,7.594936709
10.52631579,7.594936709,8.219178082
10.34482759,6,7.407407407
10.34482759,6.896551724,8
10,7.142857143,7.594936709
10,4.615384615,6.741573034
9.677419355,7.058823529,7.5
9.090909091,4.615384615,7.547468354
9.090909091,6.12244898,8
10.16949153,7.407407407,8.219178082
3.468208092,2.101582628,2.464076098
2.857142857,2.198067633,2.006688963
3.34264432,2.142857143,2.371541502
9.230769231,4.958677686,8.219178082
9.677419355,6.52173913,9.523809524
10.34482759,9.375,10
10.34482759,9.375,10
25,23.07692308,20.68965517
24,23.07692308,20.68965517
23.07692308,23.07692308,20.68965517
10.16949153,10,10.81168831
10.52631579,10,10.90909091
10.52631579,10,10.71428571
25,23.07692308,20.68965517
25,23.07692308,20.68965517
25,23.07692308,20.68965517
24,23.07692308,20.68965517
24,24,20.68965517
25,23.07692308,20.68965517
25,23.07692308,20.68965517
10.34482759,9.836065574,10.71428571
10.34482759,9.836065574,10.71428571
10.34482759,10,10.52631579
23.07692308,23.07692308,20.68965517
10.16949153,10,10.16949153
10.16949153,10,10.71428571
10.16949153,10,10.52631579
24,23.07692308,20.68965517
24,23.07692308,20
24,23.07692308,20
2,2.419354839,2
2,2.419354839,2
2,2.419354839,2
9.836065574,9.677419355,9.836065574
10,9.523809524,9.677419355
10.08474576,9.375,9.375
8.333333333,8,7.594936709
8.333333333,7.792207792,7.407407407
8.450704225,7.692307692,7.5
8.333333333,8.571428571,7.407407407
2,2.142857143,2
2,2.142857143,2
2,2.142857143,2.006688963
9.836065574,9.375,9.090909091
10.34482759,9.677419355,10.52631579
10.34482759,9.836065574,10.90909091
6.52173913,5.405405405,9.375
6.382978723,5.357142857,9.230769231
6.593406593,5.405405405,9.230769231
25,23.07692308,28.57142857
2,2.210552027,5.309734513
2,2.146697389,2.353085926
2,2.264150943,4.347826087
2.684577194,2.714932127,5
7.058823529,3.315828041,5.405405405
6.976744186,8.571428571,8.333333333
8.219178082,8.823529412,8.108108108
9.836065574,3.726708075,6.666666667
10.16949153,5.128205128,7.228915663
10,7.317073171,7.5
10.16949153,7.5,7.594936709
10.34482759,9.523809524,9.677419355
5.172413793,2.30854606,2.247191011
5.128205128,2.264150943,2.016812419
6.666666667,2.30854606,2.135231317
9.375,5.940594059,8.219178082
9.375,5.940594059,8.450704225
10.34482759,9.523809524,9.523809524
4.958677686,2.4,2.505230126
4.651162791,2.419354839,2.162225339
5,2.448979592,2.459016393
8.333333333,5.714285714,6.382978723
10,5.263157895,6.896551724
10.16949153,3.726708075,5.940594059
10.16949153,6.52173913,7.5
10.34482759,3.921568627,6.382978723
10.34482759,5.405405405,7.407407407
10.34482759,6.666666667,7.407407407
4.166666667,2.142857143,2.409638554
3.260869565,2.146697389,2.013422819
4.109589041,2.142857143,2.112676056
9.523809524,3.726708075,5.084745763
9.836065574,3.726708075,5.084745763
10.16949153,9.230769231,10.16949153
8.823529412,3.726708075,3.468208092
8.823529412,3.703844835,3.468208092
8.823529412,3.680981595,3.478290093
10.34482759,9.836065574,10.16949153
10.34482759,10,10.34482759
10.34482759,10,10.71428571
10.34482759,9.836065574,10.16949153
10.34482759,9.836065574,10
10.34482759,9.375,9.836065574
10.34482759,9.375,10
10.16949153,9.677419355,10.16949153
10.34482759,10,10.34482759
10.16949153,9.836065574,10.34482759
10.34482759,9.836065574,10.34482759
10.34482759,10,10.34482759
10.34482759,10.16949153,10.52631579
10.16949153,9.836065574,9.375
10.16949153,9.836065574,10.16949153
10.16949153,9.836065574,9.523809524
10.16949153,9.523809524,9.677419355
10.16949153,9.677419355,10.71428571
10.34482759,9.677419355,9.836065574
10.16949153,9.836065574,9.375
10.16949153,10,9.677419355
10.16949153,10,10
10.16949153,10,10.34482759
10.16949153,10.16949153,10
10.34482759,9.836065574,9.836065574
10.34482759,10,10
10.34482759,9.836065574,10
10.16949153,9.523809524,9.677419355
10.16949153,9.523809524,9.677419355
10.16949153,10,9.836065574
10.34482759,10.16949153,9.918032787
10.16949153,10,10.34482759
10.34482759,10,10.90909091
10.16949153,10,10.71428571
10.16949153,10,9.836065574
10.16949153,10,9.836065574
10.34482759,10,10.34482759
10.16949153,10,9.836065574
10.16949153,9.836065574,9.836065574
10.16949153,9.836065574,9.836065574
10.16949153,10,10
10.16949153,9.677419355,10
10.16949153,9.523809524,10
10.16949153,9.523809524,10.52631579
10.16949153,9.523809524,9.090909091
10.16949153,9.677419355,9.523809524
10.16949153,9.836065574,10.71428571
10.16949153,10,10.90909091
25,23.07692308,27.27272727
10.34482759,9.836065574,10
10.16949153,9.836065574,10.16949153
10.34482759,9.836065574,10
10.16949153,10,10
10.16949153,9.836065574,9.677419355
10.16949153,9.836065574,9.836065574
10.16949153,10,10
25,23.07692308,24
10.34482759,9.836065574,10
10.34482759,9.836065574,10
10.34482759,9.836065574,10.34482759
10.34482759,10,10.52631579
10.34482759,9.836065574,10.52631579
10.16949153,9.836065574,10.52631579
10,10,10.52631579
10.16949153,10,10.52631579
10.34482759,10,10.71428571
25,22.22222222,25
9.836065574,9.836065574,9.836065574
10,9.836065574,10
10.16949153,9.836065574,10.34482759
10.16949153,9.836065574,10.71428571
10.16949153,9.836065574,10.52631579
10.16949153,9.836065574,9.836065574
10,9.836065574,10
10.16949153,9.677419355,9.375
2.068965517,9.375,4.255319149
2.02020202,9.230769231,4
2.575107296,7.5,5.128205128
2.15457218,6.741573034,4.724409449
2.449020392,6.741573034,5
10.34482759,9.836065574,10
10.34482759,9.836065574,10.16949153
10.16949153,9.677419355,10.52631579
9.677419355,9.836065574,9.375
22.22222222,23.07692308,23.07692308
10.16949153,10,10.16949153
10.16949153,10,10.16949153
10.16949153,9.836065574,10.71428571
10.16949153,10,10.71428571
10,10,10.52631579
10,10,10.52631579
10.16949153,9.836065574,10.34482759
10.16949153,9.836065574,10.34482759
10.16949153,9.836065574,10.16949153
10.16949153,9.836065574,10.16949153
10.16949153,9.836065574,10
10.16949153,9.677419355,10
24,21.42857143,24
24,22.22222222,24
24,23.07692308,25
10.16949153,9.836065574,10.34482759
10.16949153,9.677419355,10.16949153
25,22.22222222,24
10.34482759,9.677419355,10
10.16949153,9.677419355,9.836065574
10.16949153,9.836065574,9.677419355
10.16949153,9.836065574,9.836065574
10.16949153,9.836065574,9.677419355
10.16949153,9.836065574,9.836065574
10.16949153,9.836065574,9.836065574
24,22.22222222,23.07692308
24,22.22222222,23.07692308
24,23.07692308,23.07692308
10.16949153,9.836065574,9.523809524
10.16949153,9.836065574,9.523809524
10.16949153,9.836065574,9.523809524
10.16949153,10,9.836065574
10.16949153,10,10.16949153
24,23.07692308,23.07692308
24,22.22222222,23.07692308
24,22.22222222,24
10.16949153,9.677419355,9.677419355
24,22.22222222,23.07692308
10.16949153,9.836065574,9.677419355
24,22.22222222,23.07692308
24,22.22222222,23.07692308
24,22.22222222,24
23.07692308,21.42857143,22.22222222
23.07692308,21.42857143,22.22222222
24,22.22222222,24
24,23.07692308,24
24,22.22222222,24
24,22.22222222,25
24,22.22222222,24
25,22.22222222,24
24,23.07692308,24
24,23.07692308,25
24,23.07692308,25
24,23.07692308,24
24,23.07692308,24
24,23.07692308,23.07692308
24,23.07692308,23.07692308
24,22.22222222,23.07692308
24,22.22222222,23.07692308
25,22.22222222,23.07692308
25,22.22222222,24
25,22.22222222,25
10.16949153,10,10.34482759
10.16949153,10,10.52631579
10.16949153,10,10.52631579
25,22.22222222,25
24,21.42857143,25
24,22.22222222,22.22222222
10.16949153,10,9.836065574
24,22.22222222,23.07692308
24,22.22222222,24
24,23.07692308,24
24,23.07692308,24
25,23.07692308,24
23.07692308,22.22222222,24
23.07692308,22.22222222,23.07692308
24,22.22222222,23.07692308
25,23.07692308,24
24,22.22222222,23.07692308
24,22.22222222,24
24,22.22222222,24
24,22.22222222,24
24,23.07692308,24
25,23.07692308,24
24,22.22222222,24
24,22.22222222,25
10.16949153,9.836065574,10
10.16949153,9.836065574,10
10,9.836065574,9.677419355
23.07692308,22.22222222,22.22222222
24,23.07692308,23.07692308
24,23.07692308,23.07692308
10,9.677419355,9.375
10,9.677419355,9.677419355
10.16949153,9.836065574,10.16949153
24,22.22222222,23.07692308
24,22.22222222,24
24,22.22222222,24
24,22.22222222,24
24,23.07692308,23.07692308
24,22.22222222,23.07692308
24,22.22222222,24
24,23.07692308,25
24,22.22222222,24
25,22.22222222,24
10.34482759,9.836065574,10
10,9.836065574,9.677419355
10,9.836065574,9.677419355
10,9.836065574,9.375
10.16949153,9.836065574,10
24,21.42857143,24
24,21.42857143,24
24,22.22222222,23.07692308
10.34482759,9.836065574,10.34482759
10.16949153,10,10.16949153
24,22.22222222,24
24,22.22222222,23.07692308
10.16949153,9.836065574,10.16949153
25,22.22222222,24
10.34482759,9.836065574,10
10.16949153,9.836065574,10
24,22.22222222,23.07692308
10,9.836065574,10.16949153
10,9.836065574,10.16949153
10,9.677419355,9.836065574
24,21.42857143,23.07692308
23.07692308,21.42857143,22.22222222
23.07692308,21.42857143,22.22222222
23.07692308,22.22222222,22.22222222
24,22.22222222,23.07692308
24,22.22222222,23.07692308
24,22.22222222,25
23.07692308,21.42857143,24
23.07692308,22.22222222,24
9.33908046,9.032114184,9.33908046
9.33908046,7.894736842,9.33908046
5.753968254,7.894736842,7.894736842
7.894736842,7.605905006,8.114035088
8.114035088,7.317073171,9.375
8.912852113,8.452380952,8.333333333
8.571428571,8.955223881,9.230769231
9.375,9.092996556,9.605532787
9.375,9.377289377,9.836065574
9.375,9.679937549,10
9.836065574,9.092996556,10
8.001422475,8.571428571,8.220720721
8,8.163643095,8.108108108
7.407407407,7.554640481,7.411926186
6.666666667,7.894736842,7.501172058
6.394557823,5.769230769,6.947791165
8.108108108,7.102829924,8.333333333
8.108108108,7.843472317,8.695652174
8.759590793,8.108108108,9.375
8.333333333,8.108108108,9.160839161
9.092996556,8.108108108,9.375
9.230769231,9.090909091,9.375
8.333333333,8.450704225,7.793522267
8.695652174,8.571428571,7.894736842
9.375,8.571428571,9.836065574
9.302884615,8.571428571,10
9.375,8.955223881,9.836065574
9.836065574,9.230769231,9.918032787
9.523809524,9.090909091,9.836065574
9.375,9.160839161,9.836065574
9.677419355,9.377289377,9.918032787
9.756742464,9.230769231,10
9.375,9.090909091,9.836065574
9.449404762,8.955223881,10.16949153
9.677419355,8.955223881,10.34482759
9.836065574,9.090909091,10
9.375,9.523809524,8.695652174
9.918032787,10,10
9.836065574,9.523809524,10.16949153
3.716915995,3.75014649,4.74375
3.716915995,3.726708075,4.74375
9.836065574,8.511066398,8.823529412
9.836065574,9.090909091,9.836065574
10,9.090909091,10.16949153
10,9.090909091,10.16949153
9.836065574,9.600614439,10
9.836065574,9.302884615,9.836065574
9.836065574,9.523809524,10.16949153
10,9.523809524,10.34482759
10,9.449404762,9.836065574
9.836065574,9.230769231,9.375
9.836065574,9.230769231,9.230769231
9.836065574,9.160839161,9.230769231
9.677419355,9.230769231,8.695652174
9.523809524,8.571428571,9.836065574
9.375,8.695652174,10
7.059800664,6.779877426,8.108108108
7.651072125,5.263157895,6.977671451
6.060606061,5.090595341,6.291172596
6.451612903,5.172413793,8.333333333
7.317073171,7.059800664,7.228915663
7.792207792,9.523809524,7.228915663
10,9.523809524,10.16949153
10.16949153,9.523809524,10.16949153
10,10,10
5.263157895,10,5.217391304
5.263157895,10,5.217391304
10.16949153,9.677419355,10.52631579
10.52631579,10,10.52631579
10,10,10
10,10,9.836065574
10,10.16949153,10.16949153
9.836065574,10.16949153,10.16949153
9.836065574,10,9.836065574
10,10.16949153,9.836065574
10,8.571428571,9.836065574
9.836065574,9.230769231,10.16949153
9.836065574,9.677419355,10
9.836065574,10.34482759,10
10,10.34482759,10.34482759
6.896551724,10.16949153,6.818181818
6.976744186,9.836065574,6.896551724
9.918032787,10,9.836065574
9.836065574,10.16949153,9.836065574
9.756742464,10,9.836065574
9.677419355,9.756742464,9.836065574
9.836065574,9.836065574,10.08474576
10,10.16949153,9.836065574
10,9.677419355,10
9.090909091,10.34482759,8.955223881
9.375,10.16949153,9.677419355
9.677419355,9.677419355,9.836065574
9.523809524,9.523809524,9.756742464
9.230769231,9.600614439,9.230769231
9.677419355,10.16949153,9.836065574
9.836065574,9.677419355,9.836065574
9.523809524,9.677419355,9.677419355
9.523809524,10,9.677419355
9.677419355,9.600614439,9.677419355
9.836065574,9.523809524,9.677419355
9.449404762,9.090909091,9.375
9.230769231,9.230769231,9.375
9.836065574,10,9.523809524
9.836065574,10,9.523809524
9.836065574,10.16949153,9.677419355
9.523809524,10.16949153,9.523809524
2.777777778,2.806741426,4.165076336
2.698932557,2.714932127,3.75
2.698932557,2.898550725,3.243243243
6.060606061,5.04522329,5.685170287
6.060606061,4.724409449,6.52173913
6.929510155,5.04522329,7.208237986
3.716915995,7.407407407,4.511278195
4.081821548,9.523809524,4.013422819
9.836065574,9.090909091,9.836065574
9.836065574,9.836065574,9.836065574
9.836065574,9.677419355,10
9.523809524,10.16949153,9.836065574
9.230769231,10,9.230769231
10,9.523809524,10
9.836065574,9.523809524,9.836065574
9.677419355,10,10
9.677419355,9.677419355,10
9.836065574,10.16949153,10
10,10.16949153,10
9.375,9.230769231,8.759590793
9.375,9.523809524,8.955223881
9.523809524,9.677419355,9.836065574
9.836065574,10.16949153,9.449404762
9.523809524,9.375,9.230769231
9.677419355,9.523809524,9.230769231
9.836065574,9.677419355,9.523809524
9.836065574,9.677419355,9.677419355
9.836065574,9.677419355,9.677419355
8.571428571,9.523809524,8
9.375,9.523809524,8.955223881
9.836065574,9.677419355,9.836065574
9.836065574,10.16949153,9.836065574
9.836065574,8.955223881,9.836065574
9.449404762,9.375,9.523809524
9.523809524,9.523809524,9.230769231
9.677419355,9.677419355,9.836065574
9.375,10,9.375
9.836065574,9.375,10
9.523809524,9.523809524,9.677419355
9.523809524,10.34482759,9.523809524
9.160839161,10,8.955223881
9.677419355,9.836065574,9.375
9.677419355,9.677419355,9.677419355
9.836065574,9.523809524,9.677419355
9.677419355,9.523809524,9.677419355
9.230769231,9.375,8.823529412
9.523809524,9.523809524,9.375
9.677419355,9.600614439,9.523809524
9.677419355,9.677419355,9.375
9.677419355,9.375,9.836065574
9.090909091,9.677419355,9.375
9.677419355,9.523809524,9.523809524
9.677419355,9.523809524,9.677419355
9.677419355,9.523809524,9.836065574
9.677419355,9.375,10
9.523809524,9.230769231,9.836065574
9.375,9.523809524,9.523809524
9.523809524,9.600614439,9.375
9.756742464,9.230769231,9.523809524
9.523809524,9.375,9.836065574
9.523809524,9.677419355,9.375
9.523809524,9.523809524,9.230769231
9.375,8.695652174,9.230769231
9.677419355,9.523809524,9.523809524
9.523809524,9.677419355,9.375
9.523809524,9.600614439,9.375
9.523809524,9.523809524,9.230769231
9.375,9.677419355,9.375
9.677419355,9.836065574,9.523809524
9.836065574,9.677419355,9.677419355
9.523809524,9.677419355,9.523809524
9.836065574,9.677419355,9.836065574
9.836065574,10,9.523809524
9.836065574,10,9.677419355
9.375,9.523809524,9.230769231
9.375,9.677419355,9.230769231
9.836065574,10,9.677419355
9.836065574,9.677419355,9.523809524
9.836065574,10,9.523809524
9.677419355,9.677419355,9.523809524
9.918032787,9.523809524,9.836065574
9.090909091,9.375,8.955223881
9.836065574,10,9.449404762
9.160839161,10.16949153,8.955223881
9.836065574,9.677419355,9.836065574
9.523809524,9.523809524,9.090909091
9.523809524,9.677419355,9.090909091
9.677419355,9.230769231,9.836065574
9.230769231,9.090909091,8.695652174
9.230769231,10,9.090909091
9.836065574,10.34482759,9.523809524
9.090909091,10,8.823529412
9.230769231,9.523809524,9.302884615
9.375,9.375,9.600614439
9.836065574,9.375,9.836065574
9.836065574,9.677419355,10
9.836065574,9.836065574,9.523809524
9.836065574,10,9.523809524
9.375,10,9.090909091
9.523809524,10,9.230769231
9.677419355,10,9.230769231
9.375,9.523809524,9.230769231
9.677419355,9.677419355,9.836065574
9.836065574,10,9.523809524
9.836065574,9.677419355,9.523809524
9.836065574,10,9.677419355
9.836065574,10.16949153,9.677419355
9.836065574,10,9.677419355
9.677419355,9.756742464,9.523809524
9.230769231,9.230769231,8.823529412
4.011410234,4.411764706,4.353541196
3.797468354,4.246698679,4.195804196
2.508378718,4.651162791,2.586206897
9.230769231,9.375,8.955223881
9.677419355,10.16949153,9.677419355
9.836065574,10.34482759,9.836065574
9.523809524,10,9.230769231
9.375,10,9.090909091
9.375,9.375,9.090909091
9.836065574,9.523809524,10
9.836065574,9.677419355,10
9.677419355,9.523809524,9.230769231
9.375,9.677419355,9.230769231
9.375,10,9.523809524
9.375,9.836065574,9.230769231
9.523809524,9.677419355,9.230769231
9.677419355,9.677419355,9.836065574
9.677419355,9.677419355,9.523809524
9.090909091,10,8.955223881
9.230769231,10.16949153,8.955223881
9.677419355,10,9.523809524
9.230769231,9.375,8.955223881
9.090909091,9.230769231,8.695652174
9.677419355,9.677419355,9.375
9.677419355,9.836065574,9.375
9.375,9.836065574,9.023066486
9.375,9.375,8.955223881
9.230769231,9.375,9.230769231
9.230769231,9.375,9.230769231
8.823529412,9.375,8.823529412
9.375,9.836065574,9.230769231
9.836065574,9.836065574,9.523809524
9.836065574,9.090909091,9.375
9.230769231,10,8.955223881
9.449404762,9.677419355,9.230769231
9.375,9.677419355,9.090909091
9.090909091,9.836065574,8.955223881
9.090909091,9.523809524,8.955223881
8.823529412,9.677419355,8.695652174
9.230769231,10,9.090909091
9.836065574,9.523809524,9.677419355
9.090909091,9.375,8.823529412
9.375,9.375,9.090909091
9.375,9.375,8.955223881
9.677419355,9.375,9.523809524
9.375,9.677419355,9.230769231
9.523809524,9.677419355,9.230769231
9.230769231,9.230769231,8.823529412
9.230769231,9.523809524,8.955223881
5.504587156,2.877846791,5.504587156
5.309734513,3.125,5.197240138
5.309734513,3.015075377,5.197240138
8.219178082,3.351955307,8.108108108
9.523809524,9.375,9.230769231
10,9.230769231,10
9.375,9.523809524,9.090909091
9.375,9.375,9.090909091
9.523809524,9.375,9.677419355
9.836065574,9.375,9.836065574
9.836065574,9.523809524,9.836065574
9.836065574,10,9.836065574
10,9.677419355,10.16949153
9.677419355,9.677419355,9.836065574
9.836065574,9.677419355,9.836065574
10,9.918032787,9.836065574
9.375,9.677419355,9.230769231
9.677419355,9.677419355,9.523809524
9.677419355,9.375,9.836065574
9.523809524,9.523809524,9.230769231
5.017071981,3.826530612,5.542372881
4.724409449,3.91381948,4.923325262
4.528882306,4.081632653,4.651162791
3.116904145,6.818181818,3.448275862
9.230769231,8.219178082,9.090909091
9.836065574,9.375,9.523809524
9.836065574,9.375,9.677419355
10,9.523809524,9.836065574
10,9.090909091,9.836065574
9.523809524,9.375,9.230769231
9.523809524,9.523809524,9.230769231
9.836065574,9.375,9.677419355
9.836065574,9.375,9.677419355
9.523809524,9.523809524,9.523809524
10,9.375,9.836065574
9.836065574,9.523809524,9.523809524
9.836065574,9.677419355,9.677419355
9.836065574,9.677419355,9.677419355
9.836065574,9.523809524,9.836065574
9.836065574,9.523809524,9.836065574
4.580152672,4.054054054,5.534399594
7.407407407,2.429149798,4.804920238
7.407407407,2.429149798,4.804920238
9.090909091,6.557572862,8.955223881
10,9.230769231,9.836065574
10,9.230769231,9.836065574
10.16949153,9.677419355,10.34482759
2.926829268,3.468208092,6.666666667
2.620087336,4.067843354,3.438423645
2.926829268,3.015075377,2.673255537
9.230769231,2.926829268,6.818181818
9.836065574,9.375,9.375
6.12244898,4.067843354,4.880952381
6.12244898,4.054054054,4.880952381
9.090909091,2.510460251,7.692307692
9.836065574,9.375,9.677419355
10,9.375,9.836065574
9.836065574,9.523809524,9.836065574
9.523809524,9.523809524,9.375
9.836065574,9.677419355,9.677419355
10.16949153,9.677419355,10.16949153
10.34482759,9.375,10
4.47761194,5.454545455,4.545715434
4.528882306,4.054054054,4.651162791
4.580152672,3.91381948,4.225352113
3.976030094,1.604840267,4.706533776
2.657099284,2.603463788,4.195804196
5.017071981,3.91381948,4.761904762
8.955223881,4.411764706,8
9.677419355,4.651162791,9.230769231
9.836065574,5,9.090909091
9.836065574,4.411764706,9.090909091
9.375,5.97029703,9.230769231
3.045685279,5.357142857,3.141705732
4.580152672,3.672506739,4.880952381
4.402752392,3.672506739,4.195804196
4.970900377,3.348214286,4.423483493
4.580152672,2.603463788,4.423483493
3.117913832,2.013513514,2.683801554
3.174603175,2.027027027,2.857142857
5.129704056,3,4.880952381
5.660377358,3.773584906,3.037994155
5.042016807,4.054054054,4.761904762
5.042016807,4.054054054,4.706533776
3.797468354,9.090909091,3.785828025
2.758751903,9.375,3.06122449
2.672937254,9.523809524,3.053454884
2.631629571,5.2402746,2.927456207
2.941459194,5.217391304,3.06122449
2.858179838,9.375,3.06122449
3.542319749,3.773584906,3.191489362
4.011410234,4.054054054,4.353541196
4.011410234,3.75,4.353541196
4.743157105,9.677419355,5.042016807
3.20855615,9.836065574,3.448275862
2.660871617,10.16949153,2.857142857
2.803738318,10.16949153,3
3.06122449,10.34482759,3.06122449
3.06122449,9.677419355,3.191489362
3.448275862,9.523809524,3.191489362
3.797468354,3.962510898,3.06122449
3.797468354,4.067843354,3.06122449
3.716915995,4.054054054,3.03030303
9.677419355,4.6875,9.230769231
9.677419355,8.955223881,9.230769231
9.836065574,9.090909091,9.523809524
3.797468354,4.081632653,3.607540084
3.429346422,3.91381948,2.683801554
3.872418388,3.773584906,2.959183673
7.407407407,8.823529412,6.896551724
9.836065574,8.695652174,9.677419355
9.836065574,9.230769231,9.677419355
9.677419355,9.090909091,9.230769231
9.523809524,9.375,9.090909091
8.571428571,8.571428571,8.695652174
9.836065574,9.230769231,9.836065574
9.836065574,9.230769231,9.836065574
9.836065574,8.695652174,9.523809524
3.429346422,3.870967742,2.959183673
3.429346422,3.870967742,3.06122449
8,4.123760038,5.882352941
9.836065574,9.023066486,9.836065574
9.836065574,9.375,9.836065574
9.677419355,9.523809524,9.523809524
9.677419355,9.523809524,9.523809524
9.836065574,9.523809524,9.375
9.836065574,9.375,9.523809524
9.523809524,9.375,9.230769231
9.523809524,9.230769231,9.523809524
9.375,9.375,9.677419355
9.836065574,9.677419355,9.836065574
2.464907545,2.888888889,2.817460317
2.464907545,3,2.817460317
8.955223881,5.769230769,9.090909091
9.375,9.449404762,9.090909091
9.375,9.523809524,9.090909091
9.677419355,9.523809524,9.230769231
9.677419355,9.375,9.230769231
9.677419355,9.230769231,9.160839161
6.666666667,7.692307692,7.692307692
6.666666667,7.692307692,7.692307692
9.836065574,9.523809524,10
4.47761194,3.550295858,6.382978723
4.461028192,3.571428571,6.315789474
9.677419355,9.523809524,9.375
2.464907545,3.468208092,2.702702703
2.510460251,3.519818332,2.74024024
3.797468354,2.702757543,3.06122449
2.631629571,8.333333333,3.045685279
2.97029703,3.070037688,2.955665025
2.97029703,3.070037688,2.955665025
9.677419355,9.523809524,9.677419355
9.836065574,9.230769231,9.677419355
9.523809524,9.523809524,9.375
8.823529412,9.836065574,8.823529412
3.06122449,3.738644305,3.254750176
3.254750176,3.571428571,2.959183673
8,4.054054054,2.884615385
8.219178082,7.792207792,7.058823529
8.219178082,6.25,7.058823529
9.230769231,7.894736842,9.375
3.06122449,3.738644305,2.777777778
3.06122449,3.672506739,2.817460317
5.882352941,3.468208092,2.843665768
9.230769231,8.450704225,9.677419355
9.836065574,9.677419355,9.836065574
9.836065574,9.677419355,9.836065574
9.836065574,9.836065574,9.836065574
9.677419355,9.677419355,9.677419355
9.677419355,8.450704225,9.523809524
9.836065574,7.792207792,9.836065574
9.836065574,9.677419355,9.836065574
9.677419355,9.523809524,9.836065574
9.836065574,9.677419355,9.836065574
10,9.523809524,10
9.836065574,9.677419355,9.677419355
9.677419355,9.375,9.523809524
10,9.375,9.836065574
10.16949153,9.523809524,10
9.677419355,9.523809524,9.523809524
9.836065574,9.523809524,9.677419355
10,9.677419355,9.836065574
9.836065574,9.677419355,10
9.836065574,9.677419355,10
10,9.677419355,9.836065574
9.836065574,9.677419355,9.375
9.836065574,9.677419355,9.375
9.375,8.955223881,8.955223881
9.836065574,9.677419355,9.677419355
9.836065574,10,9.677419355
9.836065574,9.836065574,9.836065574
9.836065574,9.677419355,9.836065574
9.836065574,9.677419355,9.836065574
9.677419355,9.836065574,9.523809524
9.836065574,9.677419355,9.836065574
9.836065574,9.677419355,9.756742464
9.836065574,9.677419355,9.523809524
9.836065574,9.677419355,9.523809524
9.090909091,9.677419355,9.090909091
9.375,9.836065574,9.375
9.677419355,9.836065574,9.375
9.836065574,10,9.677419355
9.677419355,9.523809524,9.230769231
9.836065574,9.677419355,9.523809524
9.836065574,9.836065574,9.836065574
9.677419355,9.523809524,9.836065574
9.836065574,9.836065574,9.836065574
9.836065574,9.836065574,9.523809524
9.836065574,9.677419355,9.677419355
9.836065574,9.375,10
9.836065574,9.677419355,10
9.836065574,9.677419355,9.677419355
9.836065574,9.918032787,9.677419355
9.523809524,9.677419355,9.677419355
9.375,10,9.375
9.836065574,10,9.375
9.677419355,10,9.375
9.836065574,9.918032787,9.677419355
9.836065574,10,9.523809524
10,10,9.836065574
9.375,9.523809524,9.375
9.523809524,9.677419355,9.375
9.836065574,9.836065574,9.677419355
9.375,9.677419355,9.090909091
9.836065574,10,9.677419355
9.677419355,10,9.836065574
9.523809524,9.836065574,9.677419355
9.836065574,9.677419355,9.523809524
9.836065574,9.836065574,9.677419355
9.836065574,10,10
10,10,9.836065574
9.836065574,9.836065574,9.677419355
3.06122449,3.125,3.587491968
3.448275862,3.773584906,2.857142857
3.254750176,3.773584906,3.06122449
7.792207792,8.450704225,7.228915663
9.090909091,8.695652174,9.375
9.090909091,8.695652174,9.375
9.836065574,9.523809524,9.836065574
